0,1
0.5404814061334506,0.00011041985319091476
0.5977748677344601,0.0018518447777110232
0.5975423675912833,0.04915853691770331
0.5375543537564595,0.04903404348724566
0.6550479772409847,0.050333607328115045
0.7026551850528572,0.09505039842533362
0.6578878952972089,0.09588094510679325
0.4910334956984585,0.09650534599509443
0.5418176798230028,0.09662618001936285
0.5937355064192619,0.09632041265898658
0.7548653497606198,0.1399205001079646
0.7036740692230212,0.14317499054137978
0.8237099540977617,0.14421807217391774
0.6534946115585865,0.14423790939026604
0.5414300627312605,0.14488400044783412
0.5979625935176713,0.14625306142439423
0.47912099574858763,0.14566018410697293
0.7553362126972583,0.18718935187592645
0.7059271798117204,0.1898700582995562
0.5430884118075356,0.19166508659566175
0.8229483742331022,0.19315924028296136
0.8759441625994445,0.19225094375510948
0.5978299120903778,0.19246379253458135
0.6512091176698832,0.19211927207450705
0.37922675382210463,0.19424176226600764
0.4371471788301615,0.19303289048638017
0.48111042263875375,0.1932486467570467
0.7580238715016919,0.23407881352453158
0.6992489907412273,0.23679693950519126
0.9225960218719453,0.23952316876027274
0.4632638351623235,-0.00021911227783151684
0.5124479218747476,0.0014469798660170362
0.5143288264241322,0.04871844330645029
0.4629062562698658,0.04867591223702029
0.5636699384616477,0.04980669976391774
0.6064412798893467,0.094428667939636
0.5681065682649594,0.09533525171141734
0.42511922714845257,0.09620385380091676
0.4686527729746634,0.09625701259512717
0.5131392962372952,0.09587600166689962
0.6531642775867116,0.13920527324728363
0.6094297735981056,0.14255768191782928
0.7123620218493109,0.14336431196320815
0.5664663261656397,0.14371044215456788
0.47044151650478155,0.1445361754755774
0.5189570073844212,0.14581915685917057
0.4170691952560754,0.14540045380276329
0.6556446814832697,0.18649893674870938
0.6134124980190078,0.1892796320193902
0.4739182031620774,0.19136014841493013
0.7138594819582129,0.19233079660081034
0.7592441738371529,0.1913025475441582
0.5208734634809917,0.192071029119275
0.5666109651331092,0.19163303849875654
0.333582399669933,0.1941660443662469
0.3831739298153822,0.19288245997727363
0.420865144159295,0.1930381689150597
0.6600074679529223,0.2334333414581928
0.6097491126171491,0.23627601854979075
0.8013072141187993,0.23850458314131956
